Galaxy Name,Type (RC3),err,D,GLON,GLAT,Vgsr (RC3),wts
"NGC 1344, NGC 1340",E.5,0.2,13.6,229.1,-55.7,1061,5
"M49, NGC 4472",E.2,0.41,13.6,286.9,70.2,846,2.43902439
"M89, NGC 4552",E.0+,0.3,13.6,287.9,75,261,3.333333333
NGC 4026,L..../,0.28,13.6,141.9,64.2,995,3.571428571
ESO 208- G 021,LX.-,0.2,13.6,262.7,-14.3,812,5
UGCA 127,S..6?,0.16,13.6,217.1,-10.6,588,6.25
NGC 4636,E.0+,0.13,13.6,297.7,65.5,941,7.692307692
NGC 4527,SXS4,0.13,13.6,292.6,65.2,1652,7.692307692
NGC 4496A,SBT9,0.13,13.6,290.6,66.3,1653,7.692307692
"DDO 097, UGC 06782",I..9,0.2,13.7,222.6,75.5,491,5
NGC 3115,L..-./,0.2,13.7,247.8,36.8,492,5
IC 1919,LAT-?,0.5,13.7,232.3,-56.2,1109,2
NGC 5005,SXT4,0.3,13.7,101.6,79.2,997,3.333333333
NGC 4150,LAR0$,0.24,13.7,190.4,80.5,242,4.166666667
"M49, NGC 4472",E.2,0.13,13.7,286.9,70.2,846,7.692307692
NGC 3198,SBT5,0.08,13.7,171.2,54.8,684,12.5
NGC 4442,LBS0,0.2,13.8,284.2,71.8,467,5
NGC 4458,E.0+,0.2,13.8,281.1,75.2,617,5
NGC 4515,L..-*,0.2,13.8,280.6,78.3,901,5
IC 3065,L?,0.2,13.8,267.5,74.8,1018,5
NGC 4570,L..../,0.2,13.8,292.4,69.8,1664,5
NGC 4138,LAR+,0.26,13.8,147.3,71.4,969,3.846153846
NGC 4038/39,SBS9P,0.25,13.8,287,42.5,1470,4
NGC 3198,SBT5,0.08,13.8,171.2,54.8,684,12.5
NGC 3319,SBT6,0.08,13.8,176,59.3,755,12.5
NGC 3319,SBT6,0.08,13.8,176,59.3,755,12.5
NGC 4536,SXT4,0.07,13.8,293,64.7,1721,14.28571429
NGC 3198,SBT5,0.06,13.8,171.2,54.8,684,16.66666667
NGC 4051,SXT4,0.2,13.9,148.9,70.1,765,5
NGC 4088,SXT4,0.2,13.9,140.3,65,825,5
"M49, NGC 4472",E.2,0.2,13.9,286.9,70.2,846,5
NGC 6684,PLBS0,0.24,13.9,330.3,-24.2,746,4.166666667
ESO 208- G 021,LX.-,0.2,13.9,262.7,-14.3,812,5
UGC 2855,SX.5,0.14,13.9,137,12.2,1357,7.142857143
"M89, NGC 4552",E.0+,0.1,13.9,287.9,75,261,10
"M87, NGC 4486",E+0+P,0.1,13.9,283.8,74.5,1229,10
NGC 4536,SXT4,0.09,13.9,293,64.7,1721,11.11111111
NGC 3198,SBT5,0.06,13.9,171.2,54.8,684,16.66666667
UGC 07131,S..8*,0.2,14,188.2,80,249,5
NGC 2082,SBR3,0.2,14,273.8,-31.8,1041,5
NGC 4649,E.2,0.13,14,295.9,74.3,1065,7.692307692
NGC 4527,SXS4,0.13,14,292.6,65.2,1652,7.692307692
NGC 5866,LA.+./,0.12,14,92,52.5,916,8.333333333
"M85, NGC 4382",LAS+P,0.1,14,267.7,79.2,686,10
NGC 3198,SBT5,0.06,14,171.2,54.8,684,16.66666667
"M91, NGC 4548",SBT3,0.2,14.1,285.7,76.8,442,5
NGC 2784,LAS0*,0.2,14.1,252,16.4,478,5
NGC 1543,RLBS0,0.2,14.1,268.4,-43.5,921,5
NGC 5005,SXT4,0.25,14.1,101.6,79.2,997,4
NGC 2841,SAR3*,0.23,14.1,166.9,44.2,674,4.347826087
NGC 4546,LBS-*,0.2,14.1,295.2,58.8,948,5
NGC 3998,LAR0$,0.19,14.1,138.2,60.1,1129,5.263157895
NGC 4527,SXS4,0.12,14.1,292.6,65.2,1652,8.333333333
NGC 3319,SBT6,0.08,14.1,176,59.3,755,12.5
NGC 4496A,SBT9,0.07,14.1,290.6,66.3,1653,14.28571429
NGC 2841,SAR3*,0.06,14.1,166.9,44.2,674,16.66666667
NGC 3198,SBT5,0.06,14.1,171.2,54.8,684,16.66666667
NGC 4550,LB.0*/,0.2,14.2,288.1,74.6,336,5
NGC 4267,LBS-$,0.2,14.2,274,73.9,942,5
NGC 4660,E...*,0.2,14.2,296.8,74,1045,5
NGC 4649,E.2,0.2,14.2,295.9,74.3,1065,5
"M87, NGC 4486",E+0+P,0.2,14.2,283.8,74.5,1229,5
NGC 4754,LBR-*,0.2,14.2,303.7,74.2,1352,5
NGC 4379,L..-P*,0.41,14.2,273.8,77,1010,2.43902439
NGC 1832,SBR4,0.41,14.2,216.6,-28.9,1808,2.43902439
NGC 4527,SXS4,0.2,14.2,292.6,65.2,1652,5
VCC 0810,"dE0,N",0.13,14.2,278.1,74.8,-392,7.692307692
NGC 4527,SXS4,0.13,14.2,292.6,65.2,1652,7.692307692
NGC 4536,SXT4,0.12,14.2,293,64.7,1721,8.333333333
"M100, NGC 4321",SXS4,0.07,14.2,271.1,76.9,1540,14.28571429
NGC 4536,SXT4,0.07,14.2,293,64.7,1721,14.28571429
NGC 7331,SAS3,0.2,14.3,93.7,-20.7,1035,5
"M100, NGC 4321",SXS4,0.2,14.3,271.1,76.9,1540,5
NGC 4527,SXS4,0.2,14.3,292.6,65.2,1652,5
LSBG F358-037,DE.0,0.33,14.3,236.4,-53.2,1914,3.03030303
"M49, NGC 4472",E.2,0.3,14.3,286.9,70.2,846,3.333333333
NGC 3319,SBT6,0.21,14.3,176,59.3,755,4.761904762
NGC 4346,L..../,0.17,14.3,136.6,69.4,843,5.882352941
NGC 4527,SXS4,0.13,14.3,292.6,65.2,1652,7.692307692
NGC 3319,SBT6,0.1,14.3,176,59.3,755,10
NGC 4636,E.0+,0.1,14.3,297.7,65.5,941,10
NGC 4496A,SBT9,0.1,14.3,290.6,66.3,1653,10
"M91, NGC 4548",SBT3,0.08,14.3,285.7,76.8,442,12.5
"M91, NGC 4548",SBT3,0.08,14.3,285.7,76.8,442,12.5
"M100, NGC 4321",SXS4,0.07,14.3,271.1,76.9,1540,14.28571429
"M100, NGC 4321",SXS4,0.07,14.3,271.1,76.9,1540,14.28571429
NGC 4536,SXT4,0.07,14.3,293,64.7,1721,14.28571429
NGC 4536,SXT4,0.07,14.3,293,64.7,1721,14.28571429
NGC 4536,SXT4,0.04,14.3,293,64.7,1721,25
NGC 0891,SAS3$/,0.2,14.4,140.4,-17.4,661,5
"M85, NGC 4382",LAS+P,0.2,14.4,267.7,79.2,686,5
NGC 3917,SA.6*,0.2,14.4,143.7,62.8,1036,5
NGC 3585,E.6,0.2,14.4,277.2,31.2,1206,5
NGC 6684,PLBS0,0.24,14.4,330.3,-24.2,746,4.166666667
"M87, NGC 4486",E+0+P,0.16,14.4,283.8,74.5,1229,6.25
NGC 7331,SAS3,0.12,14.4,93.7,-20.7,1035,8.333333333
NGC 4150,LAR0$,0.11,14.4,190.4,80.5,242,9.090909091
NGC 7331,SAS3,0.08,14.4,93.7,-20.7,1035,12.5
"M100, NGC 4321",SXS4,0.07,14.4,271.1,76.9,1540,14.28571429
NGC 4536,SXT4,0.07,14.4,293,64.7,1721,14.28571429
NGC 4496A,SBT9,0.05,14.4,290.6,66.3,1653,20
NGC 4536,SXT4,0.04,14.4,293,64.7,1721,25
NGC 4536,SXT4,0.04,14.4,293,64.7,1721,25
"NGC 1344, NGC 1340",E.5,0.2,14.5,229.1,-55.7,1061,5
"M87, NGC 4486",E+0+P,0.2,14.5,283.8,74.5,1229,5
NGC 4473,E.5,0.2,14.5,281.6,75.4,2187,5
NGC 4494,E.1+,0.4,14.5,228.6,85.3,1316,2.5
NGC 4660,E...*,0.18,14.5,296.8,74,1045,5.555555556
NGC 4725,SXR2P,0.15,14.5,295.1,88.4,1207,6.666666667
NGC 4489,E,0.11,14.5,277.2,78.6,919,9.090909091
NGC 7331,SAS3,0.11,14.5,93.7,-20.7,1035,9.090909091
"M49, NGC 4472",E.2,0.1,14.5,286.9,70.2,846,10
NGC 7331,SAS3,0.09,14.5,93.7,-20.7,1035,11.11111111
"M91, NGC 4548",SBT3,0.08,14.5,285.7,76.8,442,12.5
NGC 3198,SBT5,0.08,14.5,171.2,54.8,684,12.5
NGC 7331,SAS3,0.08,14.5,93.7,-20.7,1035,12.5
NGC 4496A,SBT9,0.07,14.5,290.6,66.3,1653,14.28571429
NGC 3198,SBT5,0.06,14.5,171.2,54.8,684,16.66666667
NGC 3198,SBT5,0.06,14.5,171.2,54.8,684,16.66666667
"M100, NGC 4321",SXS4,0.06,14.5,271.1,76.9,1540,16.66666667
NGC 4536,SXT4,0.04,14.5,293,64.7,1721,25
NGC 4536,SXT4,0.04,14.5,293,64.7,1721,25
NGC 4536,SXT4,0.04,14.5,293,64.7,1721,25
NGC 4536,SXT4,0.04,14.5,293,64.7,1721,25
NGC 4496A,SBT9,0.03,14.5,290.6,66.3,1653,33.33333333
NGC 4496A,SBT9,0.03,14.5,290.6,66.3,1653,33.33333333
"M86, NGC 4406",E.3,0.2,14.6,279.1,74.6,-302,5
"M59, NGC 4621",E.5,0.2,14.6,294.4,74.4,381,5
NGC 4371,LBR+,0.2,14.6,279.7,73.4,892,5
NGC 3726,SXR5,0.2,14.6,155.4,64.9,894,5
NGC 1549,E.0+,0.2,14.6,265.4,-43.8,1042,5
NGC 4564,E,0.2,14.6,289.6,73.9,1066,5
NGC 4262,LBS-$,0.2,14.6,270.1,75.7,1309,5
NGC 4474,L...P*,0.2,14.6,280.8,76,1532,5
IC 3470,E?,0.2,14.6,286.3,73.5,1987,5
NGC 4536,SXT4,0.1,14.6,293,64.7,1721,10
"M100, NGC 4321",SXS4,0.09,14.6,271.1,76.9,1540,11.11111111
NGC 7331,SAS3,0.08,14.6,93.7,-20.7,1035,12.5
"M59, NGC 4621",E.5,0.06,14.6,294.4,74.4,381,16.66666667
NGC 4536,SXT4,0.04,14.6,293,64.7,1721,25
NGC 4051,SXT4,0.2,14.7,148.9,70.1,765,5
NGC 3726,SXR5,0.2,14.7,155.4,64.9,894,5
NGC 3726,SXR5,0.2,14.7,155.4,64.9,894,5
IC 3653,E?,0.45,14.7,293.8,74.1,417,2.222222222
NGC 1380A,L..0*/,0.29,14.7,235.5,-54,1387,3.448275862
NGC 5054,SAS4,0.23,14.7,311.7,45.8,1630,4.347826087
NGC 3319,SBT6,0.18,14.7,176,59.3,755,5.555555556
"M87, NGC 4486",E+0+P,0.17,14.7,283.8,74.5,1229,5.882352941
NGC 4636,E.0+,0.13,14.7,297.7,65.5,941,7.692307692
NGC 4536,SXT4,0.1,14.7,293,64.7,1721,10
"M89, NGC 4552",E.0+,0.09,14.7,287.9,75,261,11.11111111
NGC 7331,SAS3,0.09,14.7,93.7,-20.7,1035,11.11111111
"M91, NGC 4548",SBT3,0.08,14.7,285.7,76.8,442,12.5
NGC 4636,E.0+,0.08,14.7,297.7,65.5,941,12.5
NGC 3198,SBT5,0.06,14.7,171.2,54.8,684,16.66666667
NGC 3198,SBT5,0.06,14.7,171.2,54.8,684,16.66666667
NGC 4496A,SBT9,0.04,14.7,290.6,66.3,1653,25
NGC 4496A,SBT9,0.04,14.7,290.6,66.3,1653,25
NGC 4536,SXT4,0.04,14.7,293,64.7,1721,25
NGC 4389,SBT4P*,0.2,14.8,136.7,70.7,777,5
NGC 4088,SXT4,0.2,14.8,140.3,65,825,5
"M86, NGC 4406",E.3,0.41,14.8,279.1,74.6,-302,2.43902439
"FCC 223, AM 0337-355",DE.0.*,0.33,14.8,237.2,-53.5,777,3.03030303
NGC 4143,LXS0,0.19,14.8,149.2,72.4,824,5.263157895
NGC 4527,SXS4,0.13,14.8,292.6,65.2,1652,7.692307692
NGC 4536,SXT4,0.1,14.8,293,64.7,1721,10
"M91, NGC 4548",SBT3,0.08,14.8,285.7,76.8,442,12.5
NGC 4535,SXS5,0.05,14.8,290.1,70.6,1892,20
NGC 2841,SAR3*,0.2,14.9,166.9,44.2,674,5
NGC 4051,SXT4,0.2,14.9,148.9,70.1,765,5
NGC 7331,SAS3,0.2,14.9,93.7,-20.7,1035,5
NGC 1300,SBT4,0.2,14.9,208.2,-55.2,1496,5
NGC 2950,RLBR0,0.27,14.9,155.2,44.7,1406,3.703703704
NGC 7331,SAS3,0.22,14.9,93.7,-20.7,1035,4.545454545
NGC 4278,E.1+,0.2,14.9,193.8,82.8,647,5
NGC 4733,E+..*,0.2,14.9,302.6,73.8,871,5
NGC 4415,S..0,0.14,14.9,284.4,70.4,757,7.142857143
NGC 4496A,SBT9,0.14,14.9,290.6,66.3,1653,7.142857143
NGC 4636,E.0+,0.13,14.9,297.7,65.5,941,7.692307692
"M89, NGC 4552",E.0+,0.11,14.9,287.9,75,261,9.090909091
NGC 3198,SBT5,0.1,14.9,171.2,54.8,684,10
NGC 4536,SXT4,0.1,14.9,293,64.7,1721,10
NGC 7331,SAS3,0.09,14.9,93.7,-20.7,1035,11.11111111
"M89, NGC 4552",E.0+,0.08,14.9,287.9,75,261,12.5
"M91, NGC 4548",SBT3,0.08,14.9,285.7,76.8,442,12.5
NGC 7331,SAS3,0.08,14.9,93.7,-20.7,1035,12.5
"M100, NGC 4321",SXS4,0.07,14.9,271.1,76.9,1540,14.28571429
NGC 4535,SXS5,0.07,14.9,290.1,70.6,1892,14.28571429
NGC 4496A,SBT9,0.04,14.9,290.6,66.3,1653,25
NGC 4536,SXT4,0.04,14.9,293,64.7,1721,25
NGC 4496A,SBT9,0.03,14.9,290.6,66.3,1653,33.33333333
"M86, NGC 4406",E.3,0.2,15,279.1,74.6,-302,5
"M66, NGC 3627",SXS3,0.2,15,242,64.4,643,5
"M85, NGC 4382",LAS+P,0.2,15,267.7,79.2,686,5
NGC 1448,SA.6*/,0.2,15,251.5,-51.4,1021,5
NGC 4459,LAR+,0.2,15,280.1,75.8,1154,5
"M100, NGC 4321",SXS4,0.2,15,271.1,76.9,1540,5
NGC 7448,SAT4,0.46,15,87.6,-39.1,2370,2.173913043
NGC 4111,LAR+*/,0.23,15,149.5,71.7,849,4.347826087
NGC 4564,E,0.17,15,289.6,73.9,1066,5.882352941
NGC 7331,SAS3,0.09,15,93.7,-20.7,1035,11.11111111
NGC 7331,SAS3,0.08,15,93.7,-20.7,1035,12.5
NGC 4535,SXS5,0.06,15,290.1,70.6,1892,16.66666667
"M91, NGC 4548",SBT3,0.05,15,285.7,76.8,442,20
NGC 4536,SXT4,0.05,15,293,64.7,1721,20
NGC 4535,SXS5,0.05,15,290.1,70.6,1892,20
NGC 4535,SXS5,0.05,15,290.1,70.6,1892,20
NGC 2146,SBS2P,0.2,15.1,135.7,24.9,1035,5
NGC 4478,E.2,0.2,15.1,283.4,74.4,1329,5
NGC 4478,E.2,0.2,15.1,283.4,74.4,1329,5
NGC 3556,SBS6./,0.47,15.1,148.3,56.3,763,2.127659574
NGC 4203,LX.-*,0.18,15.1,173,80.1,1096,5.555555556
NGC 4496A,SBT9,0.18,15.1,290.6,66.3,1653,5.555555556
"M84, NGC 4374",E.1,0.11,15.1,278.2,74.5,902,9.090909091
"M49, NGC 4472",E.2,0.1,15.1,286.9,70.2,846,10
NGC 7331,SAS3,0.1,15.1,93.7,-20.7,1035,10
NGC 7331,SAS3,0.1,15.1,93.7,-20.7,1035,10
"M100, NGC 4321",SXS4,0.07,15.1,271.1,76.9,1540,14.28571429
NGC 4571,SAR7,0.2,15.1,287.5,76.7,298,5
"M101, NGC 5457",SXT6,0.2,15.2,102,59.8,360,5
"M100, NGC 4321",SXS4,0.2,15.2,271.1,76.9,1540,5
NGC 4531,LB.+*,0.22,15.2,286.1,75.4,140,4.545454545
NGC 1399,E.1.P,0.19,15.2,236.7,-53.6,1323,5.263157895
"M49, NGC 4472",E.2,0.11,15.2,286.9,70.2,846,9.090909091
NGC 1389,LXS-*,0.1,15.2,237.2,-53.9,871,10
"M100, NGC 4321",SXS4,0.07,15.2,271.1,76.9,1540,14.28571429
NGC 3319,SBT6,0.06,15.2,176,59.3,755,16.66666667
"M91, NGC 4548",SBT3,0.05,15.2,285.7,76.8,442,20
NGC 4535,SXS5,0.05,15.2,290.1,70.6,1892,20
NGC 4536,SXT4,0.04,15.2,293,64.7,1721,25
IC 3442,E.0.*,0.17,15.28,282.1,76.2,6163,5.882352941
"M91, NGC 4548",SBT3,0.2,15.3,285.7,76.8,442,5
NGC 4389,SBT4P*,0.2,15.3,136.7,70.7,777,5
NGC 3949,SAS4*,0.2,15.3,147.6,66.4,850,5
NGC 4536,SXT4,0.2,15.3,293,64.7,1721,5
NGC 5061,E.0,0.2,15.3,310.3,35.7,1897,5
"M88, NGC 4501",SAT3,0.3,15.3,282.3,76.5,2233,3.333333333
NGC 5273,LAS0,0.26,15.3,74.3,76.2,1115,3.846153846
NGC 1386,LBS+,0.25,15.3,237.7,-54,741,4
NGC 4536,SXT4,0.19,15.3,293,64.7,1721,5.263157895
NGC 4564,E,0.17,15.3,289.6,73.9,1066,5.882352941
NGC 1596,LA..*/,0.16,15.3,264.1,-42.3,1329,6.25
"M89, NGC 4552",E.0+,0.14,15.3,287.9,75,261,7.142857143
NGC 5866,LA.+./,0.12,15.3,92,52.5,916,8.333333333
NGC 7331,SAS3,0.12,15.3,93.7,-20.7,1035,8.333333333
"M87, NGC 4486",E+0+P,0.12,15.3,283.8,74.5,1229,8.333333333
NGC 4536,SXT4,0.11,15.3,293,64.7,1721,9.090909091
NGC 4473,E.5,0.11,15.3,281.6,75.4,2187,9.090909091
NGC 4536,SXT4,0.1,15.3,293,64.7,1721,10
"M86, NGC 4406",E.3,0.09,15.3,279.1,74.6,-302,11.11111111
NGC 5033,SAS5,0.09,15.3,98.1,79.4,926,11.11111111
"M91, NGC 4548",SBT3,0.08,15.3,285.7,76.8,442,12.5
NGC 4088,SXT4,0.07,15.3,140.3,65,825,14.28571429
"M100, NGC 4321",SXS4,0.07,15.3,271.1,76.9,1540,14.28571429
NGC 3198,SBT5,0.06,15.3,171.2,54.8,684,16.66666667
NGC 4496A,SBT9,0.04,15.3,290.6,66.3,1653,25
NGC 3726,SXR5,0.2,15.4,155.4,64.9,894,5
NGC 4489,E,0.2,15.4,277.2,78.6,919,5
"M100, NGC 4321",SXS4,0.2,15.4,271.1,76.9,1540,5
NGC 4482,E,0.2,15.4,284.9,72.9,1786,5
NGC 4473,E.5,0.2,15.4,281.6,75.4,2187,5
NGC 4473,E.5,0.41,15.4,281.6,75.4,2187,2.43902439
"M91, NGC 4548",SBT3,0.37,15.4,285.7,76.8,442,2.702702703
"M91, NGC 4548",SBT3,0.17,15.4,285.7,76.8,442,5.882352941
NGC 4431,LAR,0.12,15.4,281,74.1,745,8.333333333
"M91, NGC 4548",SBT3,0.09,15.4,285.7,76.8,442,11.11111111
"M49, NGC 4472",E.2,0.07,15.4,286.9,70.2,846,14.28571429
"M49, NGC 4472",E.2,0.06,15.4,286.9,70.2,846,16.66666667
NGC 4536,SXT4,0.04,15.4,293,64.7,1721,25
NGC 4636,E.0+,0.2,15.5,297.7,65.5,941,5
NGC 4564,E,0.2,15.5,289.6,73.9,1066,5
NGC 4535,SXS5,0.2,15.5,290.1,70.6,1892,5
NGC 4478,E.2,0.41,15.5,283.4,74.4,1329,2.43902439
NGC 1373,E+..*,0.37,15.5,236.3,-54.4,1257,2.702702703
"M49, NGC 4472",E.2,0.25,15.5,286.9,70.2,846,4
NGC 4649,E.2,0.25,15.5,295.9,74.3,1065,4
NGC 1084,SAS5,0.24,15.5,182.5,-56.6,1391,4.166666667
NGC 4742,E.4.*,0.16,15.5,303.1,52.4,1176,6.25
NGC 4649,E.2,0.11,15.5,295.9,74.3,1065,9.090909091
NGC 7331,SAS3,0.09,15.5,93.7,-20.7,1035,11.11111111
NGC 4536,SXT4,0.07,15.5,293,64.7,1721,14.28571429
NGC 4496A,SBT9,0.04,15.5,290.6,66.3,1653,25
NGC 3726,SXR5,0.2,15.6,155.4,64.9,894,5
NGC 7331,SAS3,0.2,15.6,93.7,-20.7,1035,5
"M87, NGC 4486",E+0+P,0.2,15.6,283.8,74.5,1229,5
NGC 1549,E.0+,0.41,15.6,265.4,-43.8,1042,2.43902439
NGC 1596,LA..*/,0.16,15.6,264.1,-42.3,1329,6.25
"M89, NGC 4552",E.0+,0.14,15.6,287.9,75,261,7.142857143
NGC 1365,SBS3,0.13,15.6,238,-54.6,1541,7.692307692
NGC 4536,SXT4,0.1,15.6,293,64.7,1721,10
"M100, NGC 4321",SXS4,0.07,15.6,271.1,76.9,1540,14.28571429
NGC 4535,SXS5,0.05,15.6,290.1,70.6,1892,20
NGC 4496A,SBT9,0.04,15.6,290.6,66.3,1653,25
"M86, NGC 4406",E.3,0.2,15.7,279.1,74.6,-302,5
"M84, NGC 4374",E.1,0.2,15.7,278.2,74.5,902,5
NGC 1404,E.1,0.41,15.7,237,-53.6,1805,2.43902439
NGC 4535,SXS5,0.31,15.7,290.1,70.6,1892,3.225806452
NGC 4535,SXS5,0.2,15.7,290.1,70.6,1892,5
NGC 4283,E.0,0.19,15.7,193.4,82.8,1057,5.263157895
NGC 4473,E.5,0.13,15.7,281.6,75.4,2187,7.692307692
NGC 4496A,SBT9,0.1,15.7,290.6,66.3,1653,10
NGC 4458,E.0+,0.08,15.7,281.1,75.2,617,12.5
"M100, NGC 4321",SXS4,0.08,15.7,271.1,76.9,1540,12.5
NGC 4496A,SBT9,0.04,15.7,290.6,66.3,1653,25
"M96, NGC 3368",SXT2,0.2,15.8,234.4,57,798,5
"M84, NGC 4374",E.1,0.2,15.8,278.2,74.5,902,5
NGC 3640,E.3,0.2,15.8,256.9,57.8,1199,5
NGC 3928,SAS3?,0.6,15.8,147.2,65.5,1035,1.666666667
NGC 3384,LBS-*,0.38,15.8,233.5,57.8,639,2.631578947
"M104, NGC 4594",SAS1./,0.35,15.8,298.5,51.1,969,2.857142857
"M100, NGC 4321",SXS4,0.3,15.8,271.1,76.9,1540,3.333333333
NGC 1380A,L..0*/,0.29,15.8,235.5,-54,1387,3.448275862
NGC 4550,LB.0*/,0.2,15.8,288.1,74.6,336,5
"M87, NGC 4486",E+0+P,0.2,15.8,283.8,74.5,1229,5
NGC 4742,E.4.*,0.16,15.8,303.1,52.4,1176,6.25
NGC 4468,LA.-?,0.14,15.8,280.5,76,860,7.142857143
"M59, NGC 4621",E.5,0.13,15.8,294.4,74.4,381,7.692307692
NGC 4536,SXT4,0.1,15.8,293,64.7,1721,10
NGC 1326A,SBS9*,0.09,15.8,238.6,-56.3,1716,11.11111111
NGC 4496A,SBT9,0.07,15.8,290.6,66.3,1653,14.28571429
NGC 4535,SXS5,0.05,15.8,290.1,70.6,1892,20
NGC 4535,SXS5,0.05,15.8,290.1,70.6,1892,20
"M91, NGC 4548",SBT3,0.04,15.8,285.7,76.8,442,25
"M91, NGC 4548",SBT3,0.03,15.8,285.7,76.8,442,33.33333333
"M59, NGC 4621",E.5,0.2,15.9,294.4,74.4,381,5
NGC 3769,SBR3*,0.2,15.9,152.7,64.7,778,5
NGC 4483,LBS+*,0.2,15.9,286.8,71.2,781,5
NGC 4417,LB..*/,0.2,15.9,283.5,71.5,787,5
"M49, NGC 4472",E.2,0.2,15.9,286.9,70.2,846,5
NGC 4379,L..-P*,0.2,15.9,273.8,77,1010,5
NGC 7331,SAS3,0.2,15.9,93.7,-20.7,1035,5
NGC 4660,E...*,0.2,15.9,296.8,74,1045,5
NGC 1427A,IBS9,0.21,15.9,237,-53.3,1902,4.761904762
NGC 4143,LXS0,0.19,15.9,149.2,72.4,824,5.263157895
"M86, NGC 4406",E.3,0.14,15.9,279.1,74.6,-302,7.142857143
NGC 4473,E.5,0.13,15.9,281.6,75.4,2187,7.692307692
IC 3019,E,0.1,15.9,264.1,73.6,1745,10
NGC 1326A,SBS9*,0.09,15.9,238.6,-56.3,1716,11.11111111
"M91, NGC 4548",SBT3,0.07,15.9,285.7,76.8,442,14.28571429
"M100, NGC 4321",SXS4,0.07,15.9,271.1,76.9,1540,14.28571429
NGC 3726,SXR5,0.2,16,155.4,64.9,894,5
NGC 1559,SBS6,0.2,16,274.5,-41.2,1115,5
NGC 0936,LBT+,0.2,16,168.6,-55.3,1371,5
NGC 4125,E.6.P,0.2,16,130.2,51.3,1468,5
NGC 4536,SXT4,0.2,16,293,64.7,1721,5
NGC 1253,SXT6,0.57,16,183.7,-48.1,1693,1.754385965
NGC 3923,E.4+,0.41,16,287.3,32.2,1487,2.43902439
"CS 1036, BTS 128","(dE5, N)?",0.25,16,189.8,82.9,1138,4
NGC 1332,L.S-*/,0.24,16,212.2,-54.4,1444,4.166666667
NGC 0988,SBS6*,0.23,16,182,-59.7,1489,4.347826087
NGC 1399,E.1.P,0.2,16,236.7,-53.6,1323,5
NGC 4526,LXS0*,0.19,16,290.2,70.1,530,5.263157895
NGC 4458,E.0+,0.12,16,281.1,75.2,617,8.333333333
FCC 207,"dE2, N",0.09,16,236.2,-53.7,1295,11.11111111
NGC 4496A,SBT9,0.07,16,290.6,66.3,1653,14.28571429
NGC 4496A,SBT9,0.07,16,290.6,66.3,1653,14.28571429
NGC 4535,SXS5,0.06,16,290.1,70.6,1892,16.66666667
NGC 4217,S..3./,0.2,16.1,139.9,68.8,1084,5
NGC 4339,E.0,0.41,16.1,284.2,67.9,1204,2.43902439
NGC 4459,LAR+,0.22,16.1,280.1,75.8,1154,4.545454545
NGC 4278,E.1+,0.2,16.1,193.8,82.8,647,5
NGC 4283,E.0,0.19,16.1,193.4,82.8,1057,5.263157895
NGC 1395,E.2,0.17,16.1,216.2,-52.1,1605,5.882352941
"M87, NGC 4486",E+0+P,0.16,16.1,283.8,74.5,1229,6.25
NGC 4496A,SBT9,0.14,16.1,290.6,66.3,1653,7.142857143
NGC 1374,E,0.13,16.1,236.4,-54.3,1230,7.692307692
"M100, NGC 4321",SXS4,0.09,16.1,271.1,76.9,1540,11.11111111
NGC 1316,LXS0P,0.09,16.1,240.2,-56.7,1674,11.11111111
NGC 1326A,SBS9*,0.09,16.1,238.6,-56.3,1716,11.11111111
NGC 1326A,SBS9*,0.09,16.1,238.6,-56.3,1716,11.11111111
NGC 1326A,SBS9*,0.09,16.1,238.6,-56.3,1716,11.11111111
"M91, NGC 4548",SBT3,0.08,16.1,285.7,76.8,442,12.5
"M91, NGC 4548",SBT3,0.08,16.1,285.7,76.8,442,12.5
NGC 4536,SXT4,0.07,16.1,293,64.7,1721,14.28571429
"M100, NGC 4321",SXS4,0.06,16.1,271.1,76.9,1540,16.66666667
"M100, NGC 4321",SXS4,0.06,16.1,271.1,76.9,1540,16.66666667
NGC 4536,SXT4,0.06,16.1,293,64.7,1721,16.66666667
NGC 4496A,SBT9,0.04,16.1,290.6,66.3,1653,25
NGC 4434,E,0.2,16.2,285.3,70.2,1004,5
NGC 3917,SA.6*,0.2,16.2,143.7,62.8,1036,5
NGC 1404,E.1,0.2,16.2,237,-53.6,1805,5
ESO 321- G 025,SBT6P*,0.28,16.2,296.7,22.7,2029,3.571428571
NGC 3413,L..../,0.24,16.2,193.3,63.5,624,4.166666667
NGC 5364,SAT4P,0.22,16.2,340.7,63,1216,4.545454545
NGC 4565,SAS3$/,0.17,16.2,230.8,86.4,1221,5.882352941
NGC 4431,LAR,0.15,16.2,281,74.1,745,6.666666667
NGC 1379,E,0.13,16.2,236.7,-54.1,1254,7.692307692
"M89, NGC 4552",E.0+,0.11,16.2,287.9,75,261,9.090909091
"M91, NGC 4548",SBT3,0.05,16.2,285.7,76.8,442,20
NGC 4496A,SBT9,0.04,16.2,290.6,66.3,1653,25
NGC 4551,E...*,0.2,16.3,288.2,74.7,1368,5
NGC 3585,E.6,0.41,16.3,277.2,31.2,1206,2.43902439
"M59, NGC 4621",E.5,0.16,16.3,294.4,74.4,381,6.25
"M86, NGC 4406",E.3,0.1,16.3,279.1,74.6,-302,10
"M49, NGC 4472",E.2,0.1,16.3,286.9,70.2,846,10
